kId,text,idf
850,acrylic,0.8472978603872037
851,2,1.252762968495368
852,satin,1.252762968495368
853,binding,1.252762968495368
854,needlewoven,1.252762968495368
855,blue,0.5596157879354227
856,champagne,1.252762968495368
857,available,-0.13353139262452263
858,full,-0.13353139262452263
859,queen90,0.3364722366212129
860,king108,0.0
861,90fleece,1.252762968495368
862,martex,1.252762968495368
863,plush,1.252762968495368
864,fleece,0.15415067982725836
865,blanketsoft,1.252762968495368
866,lofty,1.252762968495368
867,microfiber,0.5596157879354227
868,raschel,0.5596157879354227
869,knitted,0.8472978603872037
870,construction,1.252762968495368
871,self,0.8472978603872037
872,hemmed,0.5596157879354227
873,four,1.252762968495368
874,sidescolors,1.252762968495368
875,khaki,1.252762968495368
876,ivory,0.3364722366212129
877,sizesfull,0.8472978603872037
878,lodgemaster,1.252762968495368
879,anti,0.8472978603872037
880,pill,0.8472978603872037
881,finish,0.8472978603872037
882,double,0.8472978603872037
883,stitch,0.8472978603872037
884,sides,0.8472978603872037
885,machine,0.5596157879354227
886,wash,0.5596157879354227
887,dry,0.5596157879354227
888,color,0.5596157879354227
889,fast,0.8472978603872037
890,economical,1.252762968495368
891,blanketcolors,1.252762968495368
892,queen,0.5596157879354227
893,five,1.252762968495368
894,star,1.252762968495368
895,heavyweight,1.252762968495368
896,luxurious,1.252762968495368
897,fibers,1.252762968495368
898,spa,1.252762968495368
899,only,1.252762968495368
900,cotton,-0.13353139262452263
901,blanketsgrand,1.252762968495368
902,patrician,1.252762968495368
903,cottonloom,1.252762968495368
904,herringbone,1.252762968495368
905,weave,0.3364722366212129
906,natural,0.8472978603872037
907,comfort,0.8472978603872037
908,tight,0.8472978603872037
909,designed,1.252762968495368
910,cottoncolors,1.252762968495368
911,white,0.3364722366212129
912,naturalavailable,0.8472978603872037
913,twin66,0.15415067982725836
914,sovereign,1.252762968495368
915,loom,1.252762968495368
916,distictive,1.252762968495368
917,diagonal,1.252762968495368
918,naturalcolors,1.252762968495368
919,magnificence,1.252762968495368
920,thermal,1.252762968495368
921,textured,1.252762968495368
922,jacquard,1.252762968495368
923,attractive,1.252762968495368
924,twill,1.252762968495368
925,hem,1.252762968495368
926,oversized,1.252762968495368
927,width,1.252762968495368
928,length,1.252762968495368
929,vellux,0.8472978603872037
930,nylon,1.252762968495368
931,flocked,1.252762968495368
932,known,1.252762968495368
933,throughout,1.252762968495368
934,industry,1.252762968495368
935,one,1.252762968495368
936,best,0.8472978603872037
937,bound,1.252762968495368
938,bluebell,1.252762968495368
939,pale,1.252762968495368
940,jade,1.252762968495368
941,english,1.252762968495368
942,roseavailable,1.252762968495368
943,90full72,1.252762968495368
944,flame,0.8472978603872037
945,retardant,1.252762968495368
946,hampton,1.252762968495368
947,resistant,1.252762968495368
948,rose,1.252762968495368
949,cream,1.252762968495368
950,camel,1.252762968495368
951,ning,0.8472978603872037
952,du,0.8472978603872037
953,county,0.8472978603872037
954,social,0.8472978603872037
955,welfare,0.8472978603872037
956,institutestyle1,1.252762968495368
957,sansserifstyle3,1.252762968495368
958,10ptfontfamily,1.252762968495368
959,sansseriffontstyle,1.252762968495368
960,normallineheight,1.252762968495368
961,normalstyle4,1.252762968495368
962,000000bodytdth,1.252762968495368
963,sansseriffontsize,1.252762968495368
964,10ptjiangxi,1.252762968495368
965,province,1.252762968495368
966,institute,1.252762968495368
967,collected,1.252762968495368
968,these,1.252762968495368
969,over,1.252762968495368
970,time,1.252762968495368
971,update,1.252762968495368
972,them,0.8472978603872037
973,orphanages,1.252762968495368
974,adoptive,1.252762968495368
975,parentsplease,1.252762968495368
976,verify,1.252762968495368
977,themif,1.252762968495368
978,find,1.252762968495368
979,different,1.252762968495368
980,orphanage,1.252762968495368
981,here,1.252762968495368
982,adele,0.8472978603872037
983,lehall88yahoocom,1.252762968495368
984,so,1.252762968495368
985,check,1.252762968495368
986,difference,1.252762968495368
987,questions,1.252762968495368
988,suggestions,1.252762968495368
989,lehall88yahoocomthanks,1.252762968495368
990,wishes,1.252762968495368
991,adelechild,1.252762968495368
992,history,1.252762968495368
993,translation,1.252762968495368
994,letters,1.252762968495368
995,care,1.252762968495368
996,packages,1.252762968495368
997,arts,1.252762968495368
998,giftstravel,1.252762968495368
999,aids,1.252762968495368
1000,photo,1.252762968495368
1001,albums,1.252762968495368
1002,home,1.252762968495368
1003,testimonials,1.252762968495368
1004,geovisit,1.252762968495368
